,y_yes,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
32183,0,38,183,256,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32184,0,32,1167,668,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32185,0,39,-367,667,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32186,0,29,828,215,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32187,0,40,-214,348,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32188,0,43,601,792,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32189,0,42,695,173,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32190,0,20,4137,55,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32191,0,33,617,282,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32192,0,38,516,198,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32193,0,36,3350,86,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32194,0,53,3703,104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32195,0,32,5511,408,2,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32196,0,41,-692,370,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32197,0,35,124,48,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32198,0,34,395,316,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32199,0,47,392,279,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
32200,0,31,4457,225,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32201,0,30,411,948,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32202,1,54,3994,299,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
32203,0,38,4582,193,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32204,0,42,611,804,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32205,0,32,1121,211,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
32206,0,34,1524,399,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32207,0,38,1617,691,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32208,0,36,866,344,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32209,0,39,2140,539,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32210,0,41,431,258,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32211,1,50,469,161,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32212,0,24,0,284,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32213,0,45,2958,580,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32214,0,33,67,137,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32215,0,27,639,119,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32216,0,24,630,296,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32217,0,35,0,169,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32218,0,34,2720,115,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32219,0,39,0,81,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32220,0,32,14,429,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32221,0,34,1943,478,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32222,0,41,433,75,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32223,0,42,12,466,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32224,0,54,0,263,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32225,0,66,525,287,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32226,0,35,160,304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32227,0,39,284,772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32228,0,41,-76,263,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32229,0,77,639,127,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32230,0,42,52,432,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32231,0,42,734,332,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32232,0,43,245,829,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32233,0,44,75,614,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32234,0,33,818,301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32235,0,35,1906,102,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32236,0,46,57,797,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32237,0,35,2415,348,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
32238,0,53,241,1410,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32239,0,33,1423,633,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32240,1,32,932,944,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32241,1,28,844,551,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32242,0,40,750,340,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32243,0,44,38,201,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32244,0,53,1319,427,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32245,0,48,117,635,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32246,0,35,126,472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32247,0,39,180,237,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32248,0,39,0,561,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32249,1,40,471,1156,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32250,0,25,1312,307,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32251,0,41,5219,46,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32252,0,33,7048,71,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32253,0,44,125,109,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32254,0,37,168,266,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32255,0,37,1594,110,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32256,0,52,208,377,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32257,0,34,872,81,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32258,0,32,8436,245,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32259,0,35,44,377,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32260,0,35,74,360,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32261,0,36,660,430,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
32262,0,34,79,193,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32263,0,33,148,271,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32264,0,38,397,282,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32265,0,37,346,390,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32266,0,54,105,226,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32267,0,33,525,260,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
32268,0,53,51,109,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32269,0,31,-170,252,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32270,0,33,110,125,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
32271,0,33,514,225,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32272,0,42,1118,620,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32273,0,53,1794,557,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32274,0,41,121,41,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32275,0,50,1111,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32276,0,33,1940,239,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32277,0,41,442,261,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32278,0,48,191,222,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32279,0,37,590,37,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32280,0,29,933,180,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32281,0,42,798,80,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32282,0,59,2358,30,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32283,1,56,3738,156,1,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32284,0,54,1895,345,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32285,0,30,459,439,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32286,0,33,216,118,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32287,0,35,-402,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32288,0,44,279,85,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32289,0,34,528,233,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32290,0,35,232,249,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
32291,0,42,120,179,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32292,0,28,781,52,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32293,0,34,0,112,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32294,0,44,788,392,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32295,0,44,566,467,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32296,0,43,264,113,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32297,0,43,664,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32298,0,47,2128,98,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32299,0,52,98,402,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32300,0,34,1134,408,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32301,0,55,865,85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32302,0,40,127,76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32303,0,25,1790,224,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32304,0,36,456,294,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32305,0,37,616,18,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32306,0,37,1399,420,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32307,0,28,378,346,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32308,0,46,450,198,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32309,0,34,210,175,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32310,0,64,493,108,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32311,0,33,135,114,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32312,0,33,489,552,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32313,0,44,445,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32314,0,39,510,155,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32315,0,36,442,238,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32316,0,37,90,416,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32317,0,34,1226,86,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32318,0,38,245,71,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32319,0,50,181,599,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32320,0,47,1536,41,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32321,0,42,205,582,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32322,0,41,359,210,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32323,0,36,295,287,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32324,0,30,249,294,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32325,0,37,0,236,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32326,0,34,703,282,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32327,0,31,391,416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32328,0,33,7,612,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32329,0,51,296,177,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32330,0,42,5354,799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32331,1,34,63,678,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32332,0,50,325,150,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32333,0,36,263,199,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32334,0,32,-402,135,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32335,1,52,-779,709,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32336,0,38,3242,198,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32337,0,38,35,156,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32338,0,29,3508,462,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32339,0,50,512,77,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32340,0,35,0,203,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32341,0,39,0,486,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32342,0,29,770,341,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32343,0,52,1374,267,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32344,0,52,568,246,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32345,1,35,293,1017,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32346,0,43,-88,313,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32347,0,32,1059,115,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32348,0,31,-163,135,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32349,0,33,202,377,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32350,0,43,-181,351,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32351,0,34,2595,126,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32352,0,32,435,456,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32353,0,54,-133,76,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32354,0,38,8444,39,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32355,0,33,288,306,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32356,0,38,0,239,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32357,0,28,1065,406,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32358,0,34,-126,292,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32359,0,28,-92,873,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32360,0,29,32,514,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32361,0,24,578,385,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32362,0,24,9,468,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32363,1,32,294,1095,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32364,0,36,670,122,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32365,0,30,595,172,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32366,0,43,948,185,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32367,1,60,13546,452,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32368,0,45,407,196,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32369,0,39,561,88,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32370,0,43,243,31,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32371,0,31,658,268,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32372,0,31,314,279,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32373,0,24,372,143,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32374,0,28,490,728,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32375,0,30,971,283,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32376,0,29,314,357,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32377,0,46,-175,250,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32378,0,33,375,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32379,0,42,414,400,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32380,0,54,6525,231,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32381,1,34,329,952,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32382,0,34,598,365,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32383,0,33,289,388,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32384,0,31,578,664,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32385,0,35,48,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32386,0,31,223,508,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32387,0,33,264,494,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32388,0,43,214,421,2,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32389,0,54,551,251,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32390,0,36,253,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32391,0,36,-508,832,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
32392,0,36,543,101,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32393,0,33,48,303,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32394,0,30,-43,79,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32395,0,55,1187,113,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32396,0,28,16,268,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32397,0,46,523,172,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32398,0,30,306,314,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32399,0,32,782,517,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32400,0,32,329,237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32401,0,39,394,981,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32402,0,22,104,531,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32403,0,55,505,58,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32404,0,35,793,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32405,0,34,642,351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32406,0,35,457,69,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32407,0,38,-113,141,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32408,0,51,615,97,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32409,0,36,302,112,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32410,0,36,953,72,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32411,0,52,3429,516,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32412,0,39,1408,306,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32413,0,39,1413,396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32414,0,36,247,351,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32415,0,37,1776,224,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32416,0,34,436,28,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32417,0,41,1010,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32418,0,38,2264,204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32419,0,35,195,203,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32420,0,48,1143,264,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32421,0,40,4795,57,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32422,0,45,976,183,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32423,0,40,190,139,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32424,0,34,334,139,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32425,0,30,398,132,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32426,0,33,3975,515,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32427,0,34,1641,380,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32428,0,43,316,289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32429,0,55,2990,83,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32430,0,32,1074,38,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32431,0,30,2,291,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32432,1,30,5,840,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32433,0,37,-90,921,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32434,0,34,172,306,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32435,0,52,383,299,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32436,0,44,887,519,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32437,0,33,1558,97,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32438,0,22,-7,84,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32439,0,53,197,307,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32440,1,29,580,1311,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32441,0,28,437,219,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
32442,0,44,228,273,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32443,0,31,99,193,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32444,0,34,747,248,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32445,0,40,300,386,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32446,0,34,21,332,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32447,0,54,736,158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32448,0,28,675,499,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32449,0,34,0,158,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32450,0,37,9269,71,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
32451,0,58,1476,286,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32452,0,37,722,362,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32453,0,33,273,181,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32454,0,36,275,89,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32455,0,32,9,334,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32456,0,28,3028,183,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32457,1,31,985,997,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32458,0,32,1912,42,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32459,0,34,91,144,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32460,0,54,426,74,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32461,0,40,556,234,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32462,0,45,271,245,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32463,0,29,205,218,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
